customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,Tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,average_monthly,Match_average_monthly,contract_type_description,phone_type_descrption,internet_type_description
2954-PIBKO,Female,0,Yes,Yes,2,1,2,Credit card (automatic),$64.15,"$4,254.10",No,66,TRUE,FALSE,TRUE,TRUE,TRUE,3,20151020,$64.15,TRUE,2 Year,Two or More Lines,DSL
2955-BJZHG,Male,0,Yes,Yes,1,2,0,Electronic check,$80.85,"$1,400.85",Yes,17,FALSE,TRUE,TRUE,TRUE,TRUE,3,20191118,$80.85,TRUE,Month-to-Month,One Line,Fiber Optic
2955-PSXOE,Female,0,No,No,1,0,0,Bank transfer (automatic),$20.20,$20.20,Yes,1,TRUE,TRUE,TRUE,FALSE,FALSE,0,20210329,$20.20,TRUE,Month-to-Month,One Line,No Internet Service
2956-GGUCQ,Male,1,Yes,No,2,2,0,Electronic check,$78.85,"$1,772.25",Yes,22,FALSE,TRUE,TRUE,TRUE,TRUE,1,20190615,$78.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2957-JIRMN,Female,1,No,No,2,2,1,Electronic check,$84.45,"$4,959.15",No,59,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160607,$84.45,TRUE,1 Year,Two or More Lines,Fiber Optic
2957-LOLHO,Male,0,No,No,1,1,0,Bank transfer (automatic),$45.40,$518.90,Yes,11,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200516,$45.40,TRUE,Month-to-Month,One Line,DSL
2958-NHPPS,Male,0,No,No,1,0,0,Electronic check,$20.85,$473.90,No,23,FALSE,FALSE,TRUE,FALSE,FALSE,0,20190607,$20.85,TRUE,Month-to-Month,One Line,No Internet Service
2959-EEXWB,Female,0,Yes,Yes,0,1,0,Bank transfer (automatic),$50.90,"$2,333.85",No,46,TRUE,FALSE,FALSE,TRUE,FALSE,3,20170704,$50.90,TRUE,Month-to-Month,No Phone Service,DSL
2959-FENLU,Female,0,No,No,1,2,0,Credit card (automatic),$85.30,$781.40,No,9,TRUE,FALSE,TRUE,TRUE,TRUE,0,20200724,$85.30,TRUE,Month-to-Month,One Line,Fiber Optic
2959-MJHIC,Male,0,Yes,No,1,2,0,Electronic check,$80.35,$307.40,Yes,4,FALSE,TRUE,TRUE,TRUE,TRUE,1,20210102,$80.35,TRUE,Month-to-Month,One Line,Fiber Optic
2960-NKRSO,Male,0,No,No,1,2,0,Electronic check,$85.95,"$2,107.15",No,25,FALSE,FALSE,TRUE,TRUE,TRUE,0,20190414,$85.95,TRUE,Month-to-Month,One Line,Fiber Optic
2961-VNFKL,Female,0,Yes,No,2,0,2,Credit card (automatic),$25.95,"$1,801.90",No,69,TRUE,FALSE,TRUE,FALSE,FALSE,1,20150717,$25.95,TRUE,2 Year,Two or More Lines,No Internet Service
2962-XPMCQ,Male,0,No,No,1,1,0,Electronic check,$45.15,$98.50,Yes,2,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210221,$45.15,TRUE,Month-to-Month,One Line,DSL
2967-MXRAV,Male,0,Yes,Yes,1,0,1,Mailed check,$18.80,$18.80,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,3,20210329,$18.80,TRUE,1 Year,One Line,No Internet Service
2968-SSGAA,Female,0,No,No,2,2,0,Electronic check,$100.60,"$1,060.20",Yes,11,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200612,$100.60,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2969-QWUBZ,Female,0,No,No,0,1,0,Electronic check,$51.40,$96.80,No,2,TRUE,FALSE,FALSE,TRUE,FALSE,0,20210302,$51.40,TRUE,Month-to-Month,No Phone Service,DSL
2969-VAPYH,Female,0,No,No,1,1,1,Credit card (automatic),$60.50,"$3,870.00",No,64,TRUE,FALSE,TRUE,TRUE,TRUE,0,20151231,$60.50,TRUE,1 Year,One Line,DSL
2969-WGHQO,Female,0,Yes,Yes,1,1,1,Electronic check,$69.45,$477.05,No,7,TRUE,FALSE,TRUE,TRUE,TRUE,3,20201002,$69.45,TRUE,1 Year,One Line,DSL
2971-SGAFL,Female,0,No,No,2,1,0,Electronic check,$78.75,$995.35,No,13,TRUE,FALSE,TRUE,TRUE,TRUE,0,20200409,$78.75,TRUE,Month-to-Month,Two or More Lines,DSL
2972-YDYUW,Female,0,No,No,2,2,1,Electronic check,$94.70,"$5,468.95",No,58,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160707,$94.70,TRUE,1 Year,Two or More Lines,Fiber Optic
2974-GGUXS,Female,1,Yes,No,2,2,0,Credit card (automatic),$91.95,"$3,301.05",No,36,TRUE,FALSE,TRUE,TRUE,TRUE,1,20180503,$91.95,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2977-CEBSX,Female,0,No,No,2,1,2,Credit card (automatic),$90.05,"$5,965.95",No,66,TRUE,FALSE,TRUE,TRUE,TRUE,0,20151022,$90.05,TRUE,2 Year,Two or More Lines,DSL
2978-XXSOG,Female,0,No,No,2,1,0,Mailed check,$59.05,"$1,253.50",No,21,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190723,$59.05,TRUE,Month-to-Month,Two or More Lines,DSL
2979-SXESE,Female,0,Yes,Yes,2,2,0,Electronic check,$94.40,"$1,607.20",Yes,17,TRUE,TRUE,TRUE,TRUE,TRUE,3,20191128,$94.40,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2982-IHMFT,Female,1,No,No,2,2,0,Mailed check,$74.45,$74.45,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210329,$74.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2982-VPSGI,Female,0,Yes,No,2,2,0,Electronic check,$94.00,"$1,078.90",Yes,11,TRUE,TRUE,TRUE,TRUE,TRUE,1,20200514,$94.00,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2983-ZANRP,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),$73.55,$145.40,Yes,2,TRUE,TRUE,TRUE,TRUE,TRUE,3,20210227,$73.55,TRUE,Month-to-Month,One Line,Fiber Optic
2984-AFWNC,Female,0,No,No,1,2,0,Electronic check,$95.40,$293.15,No,3,TRUE,FALSE,TRUE,TRUE,TRUE,0,20210125,$95.40,TRUE,Month-to-Month,One Line,Fiber Optic
2984-MIIZL,Male,0,No,No,1,2,0,Bank transfer (automatic),$74.80,$321.90,Yes,4,FALSE,TRUE,TRUE,TRUE,TRUE,0,20201219,$74.80,TRUE,Month-to-Month,One Line,Fiber Optic
2984-RGEYA,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),$19.75,"$1,375.40",No,70,TRUE,FALSE,TRUE,FALSE,FALSE,3,20150711,$19.75,TRUE,2 Year,One Line,No Internet Service
2984-TBYKU,Male,0,Yes,Yes,2,2,2,Credit card (automatic),$104.90,"$7,732.65",No,74,FALSE,FALSE,TRUE,TRUE,TRUE,3,20150309,$104.90,TRUE,2 Year,Two or More Lines,Fiber Optic
2985-FMWYF,Female,0,No,No,2,2,0,Electronic check,$93.50,"$2,341.55",No,25,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190329,$93.50,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2985-JUUBZ,Male,0,Yes,Yes,2,1,0,Electronic check,$74.55,"$3,015.75",No,40,FALSE,FALSE,TRUE,TRUE,TRUE,3,20171215,$74.55,TRUE,Month-to-Month,Two or More Lines,DSL
2987-BJXIK,Female,0,No,No,2,1,2,Mailed check,$84.70,"$5,991.05",No,71,TRUE,FALSE,TRUE,TRUE,TRUE,0,20150608,$84.70,TRUE,2 Year,Two or More Lines,DSL
2988-GBIVW,Female,1,Yes,No,2,2,0,Electronic check,$90.85,"$6,470.10",No,71,TRUE,FALSE,TRUE,TRUE,TRUE,1,20150524,$90.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2988-PLAHS,Female,0,No,No,1,1,1,Electronic check,$69.95,$220.45,No,3,TRUE,FALSE,TRUE,TRUE,TRUE,0,20210123,$69.95,TRUE,1 Year,One Line,DSL
2988-QRAJY,Male,0,No,No,2,2,2,Credit card (automatic),$110.05,"$7,430.75",No,68,FALSE,FALSE,TRUE,TRUE,TRUE,0,20150914,$110.05,TRUE,2 Year,Two or More Lines,Fiber Optic
2990-HWIML,Female,0,No,No,1,2,0,Electronic check,$89.50,$573.30,Yes,6,TRUE,TRUE,TRUE,TRUE,TRUE,0,20201016,$89.50,TRUE,Month-to-Month,One Line,Fiber Optic
2990-IAJSV,Male,0,No,No,2,1,2,Bank transfer (automatic),$92.00,"$6,632.75",No,72,FALSE,FALSE,TRUE,TRUE,TRUE,0,20150428,$92.00,TRUE,2 Year,Two or More Lines,DSL
2990-OGYTD,Female,0,Yes,No,2,1,2,Bank transfer (automatic),$86.15,"$5,883.85",No,68,TRUE,FALSE,TRUE,TRUE,TRUE,1,20150821,$86.15,TRUE,2 Year,Two or More Lines,DSL
2995-UPRYS,Female,1,Yes,No,1,2,1,Credit card (automatic),$99.20,"$4,062.20",Yes,41,TRUE,TRUE,TRUE,TRUE,TRUE,1,20171130,$99.20,TRUE,1 Year,One Line,Fiber Optic
2995-YWTCD,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),$24.90,$467.70,No,19,TRUE,FALSE,TRUE,FALSE,FALSE,3,20191005,$24.90,TRUE,2 Year,Two or More Lines,No Internet Service
2996-XAUVF,Male,0,No,No,0,1,2,Mailed check,$40.05,"$2,799.75",No,70,FALSE,FALSE,FALSE,TRUE,FALSE,0,20150703,$40.05,TRUE,2 Year,No Phone Service,DSL
2999-AANRQ,Female,0,No,No,1,1,2,Credit card (automatic),$71.05,"$1,524.85",No,21,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190716,$71.05,TRUE,2 Year,One Line,DSL
3001-CBHLQ,Male,1,Yes,No,2,2,0,Electronic check,$104.90,"$3,351.55",Yes,32,FALSE,TRUE,TRUE,TRUE,TRUE,1,20180831,$104.90,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3001-UNBTL,Male,1,Yes,Yes,2,2,0,Electronic check,$103.95,"$2,964.80",No,29,FALSE,FALSE,TRUE,TRUE,TRUE,3,20181213,$103.95,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3002-WQZWT,Female,0,No,No,2,2,0,Electronic check,$74.20,"$1,993.25",No,27,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190201,$74.20,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3003-CMDUU,Female,0,Yes,No,1,2,0,Electronic check,$95.15,"$2,395.70",No,25,TRUE,FALSE,TRUE,TRUE,TRUE,1,20190325,$95.15,TRUE,Month-to-Month,One Line,Fiber Optic
3005-NFMTA,Male,1,No,No,2,2,0,Electronic check,$98.80,"$5,617.75",Yes,57,FALSE,TRUE,TRUE,TRUE,TRUE,0,20160803,$98.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3005-TYFRD,Female,0,Yes,No,2,2,0,Credit card (automatic),$103.65,"$5,676.65",No,55,TRUE,FALSE,TRUE,TRUE,TRUE,1,20161006,$103.65,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3006-XIMLN,Female,0,No,Yes,2,2,0,Bank transfer (automatic),$94.20,$193.80,Yes,2,TRUE,TRUE,TRUE,TRUE,TRUE,2,20210225,$94.20,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3007-FDPEA,Female,0,No,No,1,0,0,Bank transfer (automatic),$20.70,$39.85,No,2,TRUE,FALSE,TRUE,FALSE,FALSE,0,20210301,$20.70,TRUE,Month-to-Month,One Line,No Internet Service
3009-JWMPU,Male,0,No,No,2,2,1,Electronic check,$96.75,"$6,125.40",Yes,63,FALSE,TRUE,TRUE,TRUE,TRUE,0,20160120,$96.75,TRUE,1 Year,Two or More Lines,Fiber Optic
3011-WQKSZ,Male,0,No,Yes,1,0,0,Electronic check,$20.00,$377.55,No,19,FALSE,FALSE,TRUE,FALSE,FALSE,2,20191002,$20.00,TRUE,Month-to-Month,One Line,No Internet Service
3012-VFFMN,Female,0,Yes,Yes,1,0,0,Mailed check,$20.65,$158.95,No,8,TRUE,FALSE,TRUE,FALSE,FALSE,3,20200906,$20.65,TRUE,Month-to-Month,One Line,No Internet Service
3014-WJKSM,Male,0,Yes,No,1,2,0,Credit card (automatic),$75.30,"$2,263.40",No,30,FALSE,FALSE,TRUE,TRUE,TRUE,1,20181027,$75.30,TRUE,Month-to-Month,One Line,Fiber Optic
3016-KSVCP,Male,0,Yes,No,0,1,0,Mailed check,$33.75,"$1,009.25",No,30,FALSE,FALSE,FALSE,TRUE,FALSE,1,20181101,$33.75,TRUE,Month-to-Month,No Phone Service,DSL
3018-TFTSU,Male,0,No,No,1,2,0,Bank transfer (automatic),$81.70,$858.60,Yes,11,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200613,$81.70,TRUE,Month-to-Month,One Line,Fiber Optic
3021-VLNRJ,Female,0,No,Yes,1,1,1,Credit card (automatic),$70.80,"$3,478.15",No,49,TRUE,FALSE,TRUE,TRUE,TRUE,2,20170326,$70.80,TRUE,1 Year,One Line,DSL
3022-BEXHZ,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),$111.20,"$7,530.80",No,68,FALSE,FALSE,TRUE,TRUE,TRUE,3,20150908,$111.20,TRUE,2 Year,Two or More Lines,Fiber Optic
3023-GFLBR,Female,0,Yes,Yes,2,2,0,Credit card (automatic),$86.15,"$2,745.70",Yes,32,TRUE,TRUE,TRUE,TRUE,TRUE,3,20180902,$86.15,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3026-ATZYV,Female,0,Yes,Yes,1,1,1,Bank transfer (automatic),$75.10,"$2,658.80",No,35,TRUE,FALSE,TRUE,TRUE,TRUE,3,20180518,$75.10,TRUE,1 Year,One Line,DSL
3027-YNWZU,Female,0,Yes,No,2,0,2,Credit card (automatic),$25.00,"$1,584.80",No,63,TRUE,FALSE,TRUE,FALSE,FALSE,1,20160117,$25.00,TRUE,2 Year,Two or More Lines,No Internet Service
3027-ZTDHO,Male,0,No,No,1,2,0,Electronic check,$89.90,$89.90,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210329,$89.90,TRUE,Month-to-Month,One Line,Fiber Optic
3030-YDNRM,Male,0,No,No,2,2,0,Electronic check,$74.85,$572.45,No,8,FALSE,FALSE,TRUE,TRUE,TRUE,0,20200908,$74.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3030-YZADT,Male,0,No,No,1,1,0,Mailed check,$44.95,$431.00,Yes,10,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200711,$44.95,TRUE,Month-to-Month,One Line,DSL
3030-ZKIWL,Male,0,No,No,1,0,0,Mailed check,$20.05,$20.05,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,20210329,$20.05,TRUE,Month-to-Month,One Line,No Internet Service
3034-ZBEQN,Female,0,Yes,No,0,1,1,Mailed check,$34.70,"$1,604.50",Yes,46,TRUE,TRUE,FALSE,TRUE,FALSE,1,20170622,$34.70,TRUE,1 Year,No Phone Service,DSL
3038-PQIUY,Female,0,No,No,2,1,0,Bank transfer (automatic),$66.15,"$2,522.40",No,38,TRUE,FALSE,TRUE,TRUE,TRUE,0,20180224,$66.15,TRUE,Month-to-Month,Two or More Lines,DSL
3039-MJSLN,Male,0,No,Yes,1,0,0,Bank transfer (automatic),$20.20,$50.60,No,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,20210211,$20.20,TRUE,Month-to-Month,One Line,No Internet Service
3043-SUDUA,Female,0,No,No,1,0,0,Bank transfer (automatic),$19.90,$601.55,No,30,TRUE,FALSE,TRUE,FALSE,FALSE,0,20181022,$19.90,TRUE,Month-to-Month,One Line,No Internet Service
3043-TYBNO,Male,0,No,No,1,1,0,Mailed check,$60.65,$196.90,No,3,FALSE,FALSE,TRUE,TRUE,TRUE,0,20210120,$60.65,TRUE,Month-to-Month,One Line,DSL
3045-XETSH,Female,0,No,No,2,2,0,Electronic check,$94.85,$953.45,Yes,10,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200627,$94.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3049-NDXFL,Female,0,No,No,2,2,0,Mailed check,$85.80,$85.80,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210329,$85.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3049-SOLAY,Female,0,Yes,No,2,2,0,Electronic check,$95.20,$292.85,Yes,3,TRUE,TRUE,TRUE,TRUE,TRUE,1,20210125,$95.20,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3050-GBUSH,Female,0,No,No,0,1,0,Credit card (automatic),$34.80,$113.95,No,3,TRUE,FALSE,FALSE,TRUE,FALSE,0,20210119,$34.80,TRUE,Month-to-Month,No Phone Service,DSL
3050-RLLXC,Female,0,Yes,Yes,2,1,2,Credit card (automatic),$81.25,"$4,620.40",No,57,TRUE,FALSE,TRUE,TRUE,TRUE,3,20160803,$81.25,TRUE,2 Year,Two or More Lines,DSL
3055-MJDSB,Male,0,No,No,0,1,0,Mailed check,$24.60,$190.10,No,8,FALSE,FALSE,FALSE,TRUE,FALSE,0,20200905,$24.60,TRUE,Month-to-Month,No Phone Service,DSL
3055-OYMSE,Female,1,No,No,1,2,0,Credit card (automatic),$73.80,"$4,003.85",No,54,TRUE,FALSE,TRUE,TRUE,TRUE,0,20161021,$73.80,TRUE,Month-to-Month,One Line,Fiber Optic
3055-VTCGS,Female,0,No,No,1,1,1,Credit card (automatic),$58.55,"$3,503.50",No,60,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160504,$58.55,TRUE,1 Year,One Line,DSL
3057-VJJQE,Male,0,No,No,2,1,2,Mailed check,$55.25,"$1,924.10",No,35,FALSE,FALSE,TRUE,TRUE,TRUE,0,20180604,$55.25,TRUE,2 Year,Two or More Lines,DSL
3058-HJCUY,Male,0,Yes,Yes,2,2,1,Electronic check,$102.60,"$4,213.35",Yes,41,FALSE,TRUE,TRUE,TRUE,TRUE,3,20171126,$102.60,TRUE,1 Year,Two or More Lines,Fiber Optic
3058-WQDRE,Male,0,No,No,0,1,0,Bank transfer (automatic),$25.15,$331.85,No,13,FALSE,FALSE,FALSE,TRUE,FALSE,0,20200323,$25.15,TRUE,Month-to-Month,No Phone Service,DSL
3059-NGMXB,Male,0,Yes,Yes,2,1,0,Mailed check,$69.20,$944.65,No,14,FALSE,FALSE,TRUE,TRUE,TRUE,3,20200309,$69.20,TRUE,Month-to-Month,Two or More Lines,DSL
3061-BCKYI,Male,0,No,No,1,0,0,Mailed check,$19.90,$283.75,No,14,FALSE,FALSE,TRUE,FALSE,FALSE,0,20200220,$19.90,TRUE,Month-to-Month,One Line,No Internet Service
3062-ICYZQ,Female,0,Yes,Yes,2,2,0,Electronic check,$93.80,"$4,539.35",No,48,TRUE,FALSE,TRUE,TRUE,TRUE,3,20170418,$93.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3063-QFSZL,Female,0,No,No,1,1,0,Electronic check,$55.40,$55.40,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210329,$55.40,TRUE,Month-to-Month,One Line,DSL
3066-RRJIO,Female,0,No,No,1,2,0,Mailed check,$69.95,$69.95,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210329,$69.95,TRUE,Month-to-Month,One Line,Fiber Optic
3067-SVMTC,Female,0,Yes,No,1,1,1,Bank transfer (automatic),$55.90,"$3,848.80",No,69,TRUE,FALSE,TRUE,TRUE,TRUE,1,20150804,$55.90,TRUE,1 Year,One Line,DSL
3068-OMWZA,Male,1,No,No,2,2,0,Electronic check,$88.80,$88.80,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210329,$88.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3069-SSVSN,Female,0,No,No,0,1,1,Mailed check,$25.85,$25.85,No,1,TRUE,FALSE,FALSE,TRUE,FALSE,0,20210329,$25.85,TRUE,1 Year,No Phone Service,DSL
3070-BDOQC,Female,0,No,No,1,2,2,Electronic check,$99.65,"$5,941.05",No,60,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160511,$99.65,TRUE,2 Year,One Line,Fiber Optic
3070-DVEYC,Male,1,No,No,2,2,0,Mailed check,$73.75,$545.15,Yes,7,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200916,$73.75,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3070-FNFZQ,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),$20.40,$478.75,No,23,TRUE,FALSE,TRUE,FALSE,FALSE,3,20190516,$20.40,TRUE,2 Year,One Line,No Internet Service
3071-MVJCD,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),$82.30,"$5,815.15",No,71,FALSE,FALSE,TRUE,TRUE,TRUE,3,20150610,$82.30,TRUE,2 Year,Two or More Lines,DSL
3071-VBYPO,Male,0,Yes,Yes,1,2,0,Electronic check,$89.85,$248.40,No,3,FALSE,FALSE,TRUE,TRUE,TRUE,3,20210203,$89.85,TRUE,Month-to-Month,One Line,Fiber Optic
3074-GQWYX,Male,0,No,No,2,2,0,Bank transfer (automatic),$75.90,$357.75,Yes,5,FALSE,TRUE,TRUE,TRUE,TRUE,0,20201206,$75.90,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3077-RSNTJ,Female,0,Yes,Yes,1,0,0,Mailed check,$19.70,$113.50,No,6,TRUE,FALSE,TRUE,FALSE,FALSE,3,20201104,$19.70,TRUE,Month-to-Month,One Line,No Internet Service
3078-ZKNTS,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),$19.75,$246.70,No,12,TRUE,FALSE,TRUE,FALSE,FALSE,3,20200414,$19.75,TRUE,2 Year,One Line,No Internet Service
3079-BCHLN,Male,0,Yes,No,1,0,1,Bank transfer (automatic),$19.90,$942.95,No,47,FALSE,FALSE,TRUE,FALSE,FALSE,1,20170518,$19.90,TRUE,1 Year,One Line,No Internet Service
3082-VQXNH,Male,0,Yes,No,0,1,0,Credit card (automatic),$29.80,$94.40,No,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,20210122,$29.80,TRUE,Month-to-Month,No Phone Service,DSL
3082-WQRVY,Male,1,Yes,No,1,0,1,Mailed check,$19.65,$228.65,No,12,FALSE,FALSE,TRUE,FALSE,FALSE,1,20200510,$19.65,TRUE,1 Year,One Line,No Internet Service
3082-YVEKW,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),$77.15,"$1,759.40",No,23,TRUE,FALSE,TRUE,TRUE,TRUE,3,20190605,$77.15,TRUE,2 Year,Two or More Lines,DSL
3084-DOWLE,Female,0,Yes,No,2,1,2,Bank transfer (automatic),$92.00,"$6,474.40",No,70,TRUE,FALSE,TRUE,TRUE,TRUE,1,20150619,$92.00,TRUE,2 Year,Two or More Lines,DSL
3085-QUOZK,Female,0,No,No,1,1,0,Mailed check,$43.95,$43.95,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210329,$43.95,TRUE,Month-to-Month,One Line,DSL
3086-RUCRN,Female,0,No,No,2,2,0,Bank transfer (automatic),$103.10,"$6,595.00",No,64,TRUE,FALSE,TRUE,TRUE,TRUE,0,20151231,$103.10,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3088-FVYWK,Male,0,Yes,Yes,2,0,2,Credit card (automatic),$25.55,"$1,336.10",No,52,FALSE,FALSE,TRUE,FALSE,FALSE,3,20161220,$25.55,TRUE,2 Year,Two or More Lines,No Internet Service
3088-LHEFH,Female,0,No,No,2,2,0,Bank transfer (automatic),$79.00,$929.30,No,12,TRUE,FALSE,TRUE,TRUE,TRUE,0,20200506,$79.00,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3090-HAWSU,Male,0,No,No,2,2,2,Credit card (automatic),$111.60,"$6,876.05",Yes,62,FALSE,TRUE,TRUE,TRUE,TRUE,0,20160311,$111.60,TRUE,2 Year,Two or More Lines,Fiber Optic
3090-LETTY,Male,0,No,Yes,2,1,0,Bank transfer (automatic),$60.95,$134.60,No,2,FALSE,FALSE,TRUE,TRUE,TRUE,2,20210220,$60.95,TRUE,Month-to-Month,Two or More Lines,DSL
3090-QFUVD,Female,0,No,No,1,0,0,Credit card (automatic),$20.30,$20.30,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,20210329,$20.30,TRUE,Month-to-Month,One Line,No Internet Service
3091-FYHKI,Male,0,No,No,0,1,0,Electronic check,$35.45,$35.45,Yes,1,FALSE,TRUE,FALSE,TRUE,FALSE,0,20210329,$35.45,TRUE,Month-to-Month,No Phone Service,DSL
3092-IGHWF,Male,0,Yes,Yes,2,2,1,Electronic check,$87.40,"$5,918.80",Yes,68,FALSE,TRUE,TRUE,TRUE,TRUE,3,20150908,$87.40,TRUE,1 Year,Two or More Lines,Fiber Optic
3094-JOJAI,Male,0,No,No,2,2,0,Mailed check,$74.15,"$1,387.00",No,19,FALSE,FALSE,TRUE,TRUE,TRUE,0,20191008,$74.15,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3096-GKWEB,Male,0,Yes,No,2,2,0,Electronic check,$94.75,"$1,691.90",No,18,FALSE,FALSE,TRUE,TRUE,TRUE,1,20191102,$94.75,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3096-IZETN,Female,0,No,No,1,2,0,Bank transfer (automatic),$78.10,$947.30,Yes,12,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200425,$78.10,TRUE,Month-to-Month,One Line,Fiber Optic
3096-JRDSO,Female,1,Yes,No,2,2,0,Bank transfer (automatic),$104.30,"$2,867.75",Yes,27,TRUE,TRUE,TRUE,TRUE,TRUE,1,20190113,$104.30,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3096-WPXBT,Female,0,Yes,Yes,2,2,1,Credit card (automatic),$100.70,"$6,018.65",No,60,TRUE,FALSE,TRUE,TRUE,TRUE,3,20160507,$100.70,TRUE,1 Year,Two or More Lines,Fiber Optic
3096-YXENJ,Female,0,Yes,No,2,2,2,Bank transfer (automatic),$107.65,"$7,082.85",No,66,TRUE,FALSE,TRUE,TRUE,TRUE,1,20151105,$107.65,TRUE,2 Year,Two or More Lines,Fiber Optic
3097-FQTVJ,Female,0,No,No,1,0,2,Mailed check,$20.00,$810.30,No,41,TRUE,FALSE,TRUE,FALSE,FALSE,0,20171213,$20.00,TRUE,2 Year,One Line,No Internet Service
3097-IDVPU,Male,0,Yes,Yes,2,1,0,Credit card (automatic),$50.10,$910.45,No,18,FALSE,FALSE,TRUE,TRUE,TRUE,3,20191024,$50.10,TRUE,Month-to-Month,Two or More Lines,DSL
3097-NNSPB,Female,0,No,No,1,1,0,Credit card (automatic),$49.05,$91.10,Yes,2,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210303,$49.05,TRUE,Month-to-Month,One Line,DSL
3097-NQYSN,Male,1,Yes,No,2,2,0,Mailed check,$86.85,$156.35,Yes,2,FALSE,TRUE,TRUE,TRUE,TRUE,1,20210305,$86.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3097-PYWXL,Female,0,Yes,Yes,1,0,0,Electronic check,$19.95,$82.90,No,4,TRUE,FALSE,TRUE,FALSE,FALSE,3,20201223,$19.95,TRUE,Month-to-Month,One Line,No Internet Service
3099-OONVS,Male,0,Yes,Yes,1,1,0,Electronic check,$54.30,"$1,296.80",No,24,FALSE,FALSE,TRUE,TRUE,TRUE,3,20190503,$54.30,TRUE,Month-to-Month,One Line,DSL
